stn;time;vapour_pressure_2m_above [hPa];qpva200h0;mpva200h0;atmospheric_pressure [hPa];qprestah0;mprestah0;evaporation [mm];qeva000hs;meva000hs
MAG;2015010706;4.3;0;0;1004.5;4;0;-;-;-
MAG;2015010707;4.4;0;0;1005.0;4;0;-;-;-
MAG;2015010708;4.4;0;0;1005.4;4;0;-;-;-
MAG;2015010709;4.7;0;0;1005.8;4;0;-;-;-
MAG;2015010710;5.3;0;0;1006.0;4;0;-;-;-
MAG;2015010711;5.4;0;0;1005.5;4;0;-;-;-
MAG;2015010712;5.3;0;0;1004.8;4;0;-;-;-
MAG;2015010713;5.5;0;0;1004.6;4;0;-;-;-
MAG;2015010714;5.5;0;0;1004.5;4;0;-;-;-
MAG;2015010715;5.8;0;0;1004.8;4;0;-;-;-
MAG;2015010716;5.5;0;0;1005.3;4;0;-;-;-
MAG;2015010717;5.3;0;0;1005.8;4;0;-;-;-
MAG;2015010718;5.1;0;0;1006.4;4;0;-;-;-
MAG;2015010719;5.1;0;0;1007.0;4;0;-;-;-
MAG;2015010720;4.8;0;0;1007.4;4;0;-;-;-
MAG;2015010721;4.7;0;0;1007.9;4;0;-;-;-
MAG;2015010722;4.6;0;0;1008.4;4;0;-;-;-
MAG;2015010723;4.6;0;0;1008.5;4;0;-;-;-
MAG;2015010800;4.6;0;0;1008.5;4;0;-;-;-
MAG;2015010801;4.5;0;0;1008.6;4;0;-;-;-
MAG;2015010802;4.5;0;0;1009.0;4;0;-;-;-
MAG;2015010803;4.4;0;0;1009.1;4;0;-;-;-
MAG;2015010804;4.4;0;0;1009.1;4;0;-;-;-
MAG;2015010805;4.4;0;0;1009.1;4;0;-;-;-
MAG;2015010806;4.4;0;0;1009.1;4;0;-;-;-
MAG;2015010807;4.4;0;0;1009.4;4;0;-;-;-
MAG;2015010808;4.4;0;0;1009.6;4;0;-;-;-
MAG;2015010809;4.8;0;0;1009.5;4;0;-;-;-
MAG;2015010810;5.3;0;0;1009.3;4;0;-;-;-
MAG;2015010811;5.2;0;0;1008.5;4;0;-;-;-
MAG;2015010812;4.9;0;0;1007.4;4;0;-;-;-
MAG;2015010813;4.9;0;0;1007.0;4;0;-;-;-
MAG;2015010814;5.0;0;0;1007.0;4;0;-;-;-
MAG;2015010815;5.2;0;0;1007.3;4;0;-;-;-
MAG;2015010816;5.1;0;0;1007.9;4;0;-;-;-
MAG;2015010817;5.1;0;0;1008.2;4;0;-;-;-
MAG;2015010818;5.0;0;0;1008.1;4;0;-;-;-
MAG;2015010819;5.0;0;0;1008.8;4;0;-;-;-
MAG;2015010820;5.0;0;0;1008.4;4;0;-;-;-
MAG;2015010821;4.9;0;0;1008.3;4;0;-;-;-
MAG;2015010822;4.8;0;0;1008.2;4;0;-;-;-
MAG;2015010823;4.6;0;0;1008.2;4;0;-;-;-
MAG;2015010900;4.6;0;0;1007.8;4;0;-;-;-
MAG;2015010901;4.6;0;0;1007.8;4;0;-;-;-
MAG;2015010902;4.6;0;0;1007.7;4;0;-;-;-
MAG;2015010903;4.4;0;0;1007.6;4;0;-;-;-
MAG;2015010904;4.4;0;0;1007.6;4;0;-;-;-
MAG;2015010905;4.4;0;0;1007.3;4;0;-;-;-
MAG;2015010906;4.3;0;0;1007.3;4;0;-;-;-
MAG;2015010907;4.3;0;0;1007.5;4;0;-;-;-
MAG;2015010908;4.7;0;0;1008.3;4;0;-;-;-
MAG;2015010909;5.3;0;0;1007.7;4;0;-;-;-
MAG;2015010910;5.6;0;0;1007.3;4;0;-;-;-
MAG;2015010911;5.5;0;0;1006.5;4;0;-;-;-
MAG;2015010912;5.3;0;0;1005.4;4;0;-;-;-
MAG;2015010913;5.4;0;0;1004.3;4;0;-;-;-
MAG;2015010914;5.4;0;0;1004.0;4;0;-;-;-
MAG;2015010915;5.9;0;0;1004.1;4;0;-;-;-
MAG;2015010916;5.9;0;0;1003.7;4;0;-;-;-
MAG;2015010917;5.7;0;0;1003.4;4;0;-;-;-
MAG;2015010918;5.8;0;0;1002.9;4;0;-;-;-
MAG;2015010919;5.8;0;0;1001.6;4;0;-;-;-
MAG;2015010920;5.7;0;0;1000.9;4;0;-;-;-
MAG;2015010921;5.7;0;0;1000.5;4;0;-;-;-
MAG;2015010922;5.9;0;0;1000.1;4;0;-;-;-
MAG;2015010923;7.5;0;0;999.1;4;0;-;-;-
MAG;2015011000;8.9;0;0;997.1;4;0;-;-;-
MAG;2015011001;8.3;0;0;996.8;4;0;-;-;-
MAG;2015011002;7.8;0;0;996.7;4;0;-;-;-
MAG;2015011003;7.6;0;0;995.9;4;0;-;-;-
MAG;2015011004;7.8;0;0;995.7;4;0;-;-;-
MAG;2015011005;7.0;0;0;995.4;4;0;-;-;-
MAG;2015011006;6.9;0;0;995.5;4;0;-;-;-
MAG;2015011007;6.4;0;0;995.5;4;0;-;-;-
MAG;2015011008;6.4;0;0;996.3;4;0;-;-;-
MAG;2015011009;7.8;0;0;997.1;4;0;-;-;-
MAG;2015011010;8.5;0;0;997.0;4;0;-;-;-
MAG;2015011011;8.8;0;0;996.1;4;0;-;-;-
MAG;2015011012;9.1;0;0;995.1;4;0;-;-;-
MAG;2015011013;9.5;0;0;994.0;4;0;-;-;-
MAG;2015011014;9.3;0;0;993.5;4;0;-;-;-
MAG;2015011015;8.8;0;0;993.2;4;0;-;-;-
MAG;2015011016;8.1;0;0;993.3;4;0;-;-;-
MAG;2015011017;7.7;0;0;993.7;4;0;-;-;-
MAG;2015011018;7.3;0;0;993.9;4;0;-;-;-
MAG;2015011019;7.1;0;0;993.9;4;0;-;-;-
MAG;2015011020;6.9;0;0;993.4;4;0;-;-;-
MAG;2015011021;6.6;0;0;992.9;4;0;-;-;-
MAG;2015011022;6.5;0;0;992.4;4;0;-;-;-
MAG;2015011023;6.3;0;0;991.9;4;0;-;-;-
MAG;2015011100;6.2;0;0;991.5;4;0;-;-;-
MAG;2015011101;6.0;0;0;991.3;4;0;-;-;-
MAG;2015011102;5.9;0;0;991.1;4;0;-;-;-
MAG;2015011103;6.0;0;0;990.8;4;0;-;-;-
MAG;2015011104;5.9;0;0;990.2;4;0;-;-;-
MAG;2015011105;6.1;0;0;989.4;4;0;-;-;-
MAG;2015011106;6.0;0;0;988.7;4;0;-;-;-
MAG;2015011107;6.0;0;0;988.7;4;0;-;-;-
MAG;2015011108;6.3;0;0;988.2;4;0;-;-;-
MAG;2015011109;7.1;0;0;989.9;4;0;-;-;-
MAG;2015011110;8.4;0;0;991.2;4;0;-;-;-
MAG;2015011111;5.4;0;0;992.0;4;0;-;-;-
MAG;2015011112;3.1;0;0;992.1;4;0;-;-;-
MAG;2015011113;2.7;0;0;991.7;4;0;-;-;-
MAG;2015011114;2.4;0;0;992.9;4;0;-;-;-
MAG;2015011115;2.3;0;0;994.5;4;0;-;-;-
MAG;2015011116;2.3;0;0;996.3;4;0;-;-;-
MAG;2015011117;2.4;0;0;997.9;4;0;-;-;-
MAG;2015011118;3.0;0;0;999.2;4;0;-;-;-
MAG;2015011119;3.0;0;0;1000.6;4;0;-;-;-
MAG;2015011120;3.3;0;0;1001.9;4;0;-;-;-
MAG;2015011121;3.4;0;0;1003.1;4;0;-;-;-
MAG;2015011122;3.4;0;0;1003.9;4;0;-;-;-
MAG;2015011123;3.3;0;0;1004.1;4;0;-;-;-
MAG;2015011200;3.4;0;0;1003.8;4;0;-;-;-
MAG;2015011201;3.4;0;0;1003.1;4;0;-;-;-
MAG;2015011202;3.5;0;0;1002.6;4;0;-;-;-
MAG;2015011203;3.6;0;0;1002.4;4;0;-;-;-
MAG;2015011204;3.9;0;0;1001.8;4;0;-;-;-
MAG;2015011205;4.0;0;0;1002.0;4;0;-;-;-
MAG;2015011206;4.2;0;0;1002.9;4;0;-;-;-
MAG;2015011207;4.3;0;0;1003.9;4;0;-;-;-
MAG;2015011208;4.4;0;0;1004.5;4;0;-;-;-
MAG;2015011209;4.6;0;0;1004.7;4;0;-;-;-
MAG;2015011210;4.2;0;0;1004.4;4;0;-;-;-
MAG;2015011211;4.0;0;0;1003.7;4;0;-;-;-
MAG;2015011212;3.7;0;0;1002.9;4;0;-;-;-
MAG;2015011213;3.7;0;0;1002.4;4;0;-;-;-
MAG;2015011214;4.3;0;0;1002.1;4;0;-;-;-
MAG;2015011215;3.9;0;0;1002.5;4;0;-;-;-
MAG;2015011216;4.1;0;0;1003.4;4;0;-;-;-
MAG;2015011217;4.5;0;0;1004.2;4;0;-;-;-
MAG;2015011218;4.5;0;0;1004.7;4;0;-;-;-
MAG;2015011219;4.4;0;0;1004.9;4;0;-;-;-
MAG;2015011220;4.4;0;0;1004.8;4;0;-;-;-
MAG;2015011221;4.5;0;0;1004.5;4;0;-;-;-
MAG;2015011222;4.6;0;0;1004.5;4;0;-;-;-
MAG;2015011223;4.6;0;0;1004.5;4;0;-;-;-
MAG;2015011300;4.4;0;0;1004.5;4;0;-;-;-
MAG;2015011301;4.4;0;0;1004.5;4;0;-;-;-
MAG;2015011302;4.3;0;0;1004.4;4;0;-;-;-
MAG;2015011303;4.2;0;0;1004.1;4;0;-;-;-
MAG;2015011304;4.3;0;0;1004.1;4;0;-;-;-
MAG;2015011305;4.2;0;0;1004.3;4;0;-;-;-
MAG;2015011306;4.1;0;0;1004.5;4;0;-;-;-
MAG;2015011307;4.2;0;0;1004.8;4;0;-;-;-
MAG;2015011308;4.6;0;0;1004.9;4;0;-;-;-
MAG;2015011309;4.9;0;0;1005.0;4;0;-;-;-
MAG;2015011310;5.0;0;0;1004.5;4;0;-;-;-
MAG;2015011311;5.2;0;0;1003.7;4;0;-;-;-
MAG;2015011312;5.1;0;0;1002.5;4;0;-;-;-
MAG;2015011313;5.0;0;0;1001.6;4;0;-;-;-
MAG;2015011314;5.1;0;0;1001.3;4;0;-;-;-
MAG;2015011315;5.2;0;0;1001.1;4;0;-;-;-
MAG;2015011316;5.4;0;0;1000.8;4;0;-;-;-
MAG;2015011317;5.3;0;0;1000.7;4;0;-;-;-
MAG;2015011318;5.4;0;0;1000.6;4;0;-;-;-
MAG;2015011319;5.6;0;0;1000.4;4;0;-;-;-
MAG;2015011320;5.7;0;0;1000.0;4;0;-;-;-
MAG;2015011321;5.7;0;0;999.7;4;0;-;-;-
MAG;2015011322;5.7;0;0;999.4;4;0;-;-;-
MAG;2015011323;5.9;0;0;999.1;4;0;-;-;-
MAG;2015011400;5.8;0;0;998.9;4;0;-;-;-
MAG;2015011401;5.7;0;0;998.6;4;0;-;-;-
MAG;2015011402;5.8;0;0;998.4;4;0;-;-;-
MAG;2015011403;5.8;0;0;997.9;4;0;-;-;-
MAG;2015011404;5.9;0;0;997.4;4;0;-;-;-
MAG;2015011405;5.9;0;0;997.2;4;0;-;-;-
MAG;2015011406;5.9;0;0;997.0;4;0;-;-;-
MAG;2015011407;6.0;0;0;997.1;4;0;-;-;-
MAG;2015011408;6.1;0;0;997.4;4;0;-;-;-
MAG;2015011409;6.3;0;0;997.2;4;0;-;-;-
MAG;2015011410;6.2;0;0;997.0;4;0;-;-;-
MAG;2015011411;6.0;0;0;995.8;4;0;-;-;-
MAG;2015011412;6.0;0;0;995.2;4;0;-;-;-
MAG;2015011413;6.6;0;0;994.7;4;0;-;-;-
MAG;2015011414;7.3;0;0;994.3;4;0;-;-;-
MAG;2015011415;7.4;0;0;994.5;4;0;-;-;-
MAG;2015011416;6.8;0;0;995.4;4;0;-;-;-
MAG;2015011417;6.3;0;0;996.2;4;0;-;-;-
MAG;2015011418;6.1;0;0;996.6;4;0;-;-;-
MAG;2015011419;6.5;0;0;995.7;4;0;-;-;-
MAG;2015011420;6.5;0;0;995.3;4;0;-;-;-
MAG;2015011421;6.3;0;0;996.2;4;0;-;-;-
MAG;2015011422;6.1;0;0;997.2;4;0;-;-;-
MAG;2015011423;5.8;0;0;997.3;4;0;-;-;-
MAG;2015011500;5.5;0;0;997.0;4;0;-;-;-
MAG;2015011501;5.5;0;0;996.7;4;0;-;-;-
MAG;2015011502;5.3;0;0;996.6;4;0;-;-;-
MAG;2015011503;5.3;0;0;996.8;4;0;-;-;-
MAG;2015011504;5.1;0;0;996.8;4;0;-;-;-
MAG;2015011505;5.0;0;0;996.7;4;0;-;-;-
MAG;2015011506;4.9;0;0;996.9;4;0;-;-;-
MAG;2015011507;5.0;0;0;997.3;4;0;-;-;-
MAG;2015011508;5.2;0;0;997.3;4;0;-;-;-
MAG;2015011509;5.6;0;0;997.3;4;0;-;-;-
MAG;2015011510;5.9;0;0;997.6;4;0;-;-;-
MAG;2015011511;6.2;0;0;997.1;4;0;-;-;-
MAG;2015011512;6.2;0;0;996.3;4;0;-;-;-
MAG;2015011513;6.3;0;0;995.7;4;0;-;-;-
MAG;2015011514;6.2;0;0;995.4;4;0;-;-;-
MAG;2015011515;6.2;0;0;995.3;4;0;-;-;-
MAG;2015011516;6.1;0;0;995.3;4;0;-;-;-
MAG;2015011517;6.3;0;0;995.1;4;0;-;-;-
MAG;2015011518;6.4;0;0;995.1;4;0;-;-;-
MAG;2015011519;6.5;0;0;995.0;4;0;-;-;-
MAG;2015011520;6.5;0;0;994.9;4;0;-;-;-
MAG;2015011521;6.6;0;0;994.8;4;0;-;-;-
MAG;2015011522;6.7;0;0;994.9;4;0;-;-;-
MAG;2015011523;6.8;0;0;994.9;4;0;-;-;-
MAG;2015011600;7.0;0;0;994.5;4;0;-;-;-
MAG;2015011601;7.1;0;0;994.3;4;0;-;-;-
MAG;2015011602;7.1;0;0;993.9;4;0;-;-;-
MAG;2015011603;7.1;0;0;993.4;4;0;-;-;-
MAG;2015011604;7.2;0;0;992.7;4;0;-;-;-
MAG;2015011605;7.3;0;0;992.8;4;0;-;-;-
MAG;2015011606;7.3;0;0;992.7;4;0;-;-;-
MAG;2015011607;7.4;0;0;992.6;4;0;-;-;-
MAG;2015011608;7.6;0;0;992.7;4;0;-;-;-
MAG;2015011609;7.7;0;0;992.7;4;0;-;-;-
MAG;2015011610;8.0;0;0;992.5;4;0;-;-;-
MAG;2015011611;8.0;0;0;992.2;4;0;-;-;-
MAG;2015011612;8.1;0;0;991.6;4;0;-;-;-
MAG;2015011613;8.0;0;0;990.8;4;0;-;-;-
MAG;2015011614;7.8;0;0;990.1;4;0;-;-;-
MAG;2015011615;7.7;0;0;989.6;4;0;-;-;-
MAG;2015011616;7.7;0;0;989.5;4;0;-;-;-
MAG;2015011617;7.8;0;0;989.3;4;0;-;-;-
MAG;2015011618;7.7;0;0;988.8;4;0;-;-;-
MAG;2015011619;7.7;0;0;988.3;4;0;-;-;-
MAG;2015011620;7.7;0;0;987.9;4;0;-;-;-
MAG;2015011621;7.8;0;0;988.0;4;0;-;-;-
MAG;2015011622;7.8;0;0;988.0;4;0;-;-;-
MAG;2015011623;7.8;0;0;987.4;4;0;-;-;-
MAG;2015011700;7.9;0;0;987.0;4;0;-;-;-
MAG;2015011701;7.9;0;0;987.0;4;0;-;-;-
MAG;2015011702;8.0;0;0;987.0;4;0;-;-;-
MAG;2015011703;8.0;0;0;986.3;4;0;-;-;-
MAG;2015011704;7.9;0;0;986.5;4;0;-;-;-
MAG;2015011705;7.8;0;0;986.4;4;0;-;-;-
MAG;2015011706;7.6;0;0;986.4;4;0;-;-;-
MAG;2015011707;7.7;0;0;986.6;4;0;-;-;-
MAG;2015011708;7.7;0;0;986.9;4;0;-;-;-
MAG;2015011709;7.7;0;0;987.3;4;0;-;-;-
MAG;2015011710;8.0;0;0;987.5;4;0;-;-;-
MAG;2015011711;8.1;0;0;987.3;4;0;-;-;-
MAG;2015011712;8.1;0;0;987.2;4;0;-;-;-
MAG;2015011713;8.2;0;0;987.2;4;0;-;-;-
MAG;2015011714;8.1;0;0;987.7;4;0;-;-;-
MAG;2015011715;8.1;0;0;988.5;4;0;-;-;-
MAG;2015011716;7.5;0;0;989.8;4;0;-;-;-
MAG;2015011717;7.1;0;0;991.0;4;0;-;-;-
MAG;2015011718;6.7;0;0;991.6;4;0;-;-;-
MAG;2015011719;6.7;0;0;991.3;4;0;-;-;-
MAG;2015011720;6.9;0;0;991.3;4;0;-;-;-
MAG;2015011721;7.0;0;0;991.5;4;0;-;-;-
MAG;2015011722;7.0;0;0;991.8;4;0;-;-;-
MAG;2015011723;7.1;0;0;992.1;4;0;-;-;-
MAG;2015011800;7.1;0;0;992.2;4;0;-;-;-
MAG;2015011801;7.0;0;0;992.2;4;0;-;-;-
MAG;2015011802;6.7;0;0;992.4;4;0;-;-;-
MAG;2015011803;6.4;0;0;992.6;4;0;-;-;-
MAG;2015011804;6.0;0;0;992.7;4;0;-;-;-
MAG;2015011805;5.8;0;0;992.9;4;0;-;-;-
MAG;2015011806;5.6;0;0;993.3;4;0;-;-;-
MAG;2015011807;5.8;0;0;993.5;4;0;-;-;-
MAG;2015011808;6.0;0;0;993.9;4;0;-;-;-
MAG;2015011809;6.7;0;0;994.1;4;0;-;-;-
MAG;2015011810;6.8;0;0;993.9;4;0;-;-;-
MAG;2015011811;6.6;0;0;993.4;4;0;-;-;-
MAG;2015011812;6.4;0;0;992.6;4;0;-;-;-
MAG;2015011813;6.3;0;0;991.6;4;0;-;-;-
MAG;2015011814;6.5;0;0;991.0;4;0;-;-;-
MAG;2015011815;6.9;0;0;990.7;4;0;-;-;-
MAG;2015011816;6.7;0;0;990.7;4;0;-;-;-
MAG;2015011817;6.4;0;0;990.9;4;0;-;-;-
MAG;2015011818;6.0;0;0;991.2;4;0;-;-;-
MAG;2015011819;5.9;0;0;991.6;4;0;-;-;-
MAG;2015011820;5.9;0;0;991.8;4;0;-;-;-
MAG;2015011821;6.1;0;0;991.9;4;0;-;-;-
MAG;2015011822;6.1;0;0;991.8;4;0;-;-;-
MAG;2015011823;6.2;0;0;991.8;4;0;-;-;-
MAG;2015011900;5.9;0;0;991.3;4;0;-;-;-
MAG;2015011901;5.6;0;0;991.2;4;0;-;-;-
MAG;2015011902;5.6;0;0;991.0;4;0;-;-;-
MAG;2015011903;5.6;0;0;990.5;4;0;-;-;-
MAG;2015011904;5.5;0;0;990.4;4;0;-;-;-
MAG;2015011905;5.3;0;0;990.3;4;0;-;-;-
MAG;2015011906;5.3;0;0;990.4;4;0;-;-;-
MAG;2015011907;5.4;0;0;990.6;4;0;-;-;-
MAG;2015011908;5.8;0;0;990.5;4;0;-;-;-
MAG;2015011909;5.9;0;0;990.7;4;0;-;-;-
MAG;2015011910;6.2;0;0;990.5;4;0;-;-;-
MAG;2015011911;5.8;0;0;989.9;4;0;-;-;-
MAG;2015011912;5.7;0;0;989.3;4;0;-;-;-
MAG;2015011913;5.5;0;0;988.5;4;0;-;-;-
MAG;2015011914;5.4;0;0;988.3;4;0;-;-;-
MAG;2015011915;6.1;0;0;988.2;4;0;-;-;-
MAG;2015011916;6.4;0;0;988.3;4;0;-;-;-
MAG;2015011917;6.4;0;0;988.5;4;0;-;-;-
MAG;2015011918;6.3;0;0;988.9;4;0;-;-;-
MAG;2015011919;6.3;0;0;988.9;4;0;-;-;-
MAG;2015011920;6.4;0;0;989.2;4;0;-;-;-
MAG;2015011921;6.4;0;0;989.3;4;0;-;-;-
MAG;2015011922;6.5;0;0;989.3;4;0;-;-;-
MAG;2015011923;6.4;0;0;989.3;4;0;-;-;-
MAG;2015012000;6.5;0;0;989.2;4;0;-;-;-
MAG;2015012001;6.7;0;0;989.1;4;0;-;-;-
MAG;2015012002;6.7;0;0;988.8;4;0;-;-;-
MAG;2015012003;6.6;0;0;988.2;4;0;-;-;-
MAG;2015012004;6.5;0;0;987.8;4;0;-;-;-
MAG;2015012005;6.5;0;0;987.8;4;0;-;-;-
MAG;2015012006;6.5;0;0;988.0;4;0;-;-;-
MAG;2015012007;6.4;0;0;988.2;4;0;-;-;-
MAG;2015012008;6.7;0;0;988.4;4;0;-;-;-
MAG;2015012009;6.9;0;0;988.6;4;0;-;-;-
MAG;2015012010;6.9;0;0;988.5;4;0;-;-;-
MAG;2015012011;6.8;0;0;988.2;4;0;-;-;-
MAG;2015012012;6.8;0;0;987.6;4;0;-;-;-
MAG;2015012013;6.7;0;0;987.1;4;0;-;-;-
MAG;2015012014;6.7;0;0;986.7;4;0;-;-;-
MAG;2015012015;7.0;0;0;986.4;4;0;-;-;-
MAG;2015012016;7.0;0;0;986.3;4;0;-;-;-
MAG;2015012017;6.8;0;0;986.6;4;0;-;-;-
MAG;2015012018;6.9;0;0;986.7;4;0;-;-;-
MAG;2015012019;6.8;0;0;986.9;4;0;-;-;-
MAG;2015012020;6.4;0;0;987.4;4;0;-;-;-
MAG;2015012021;6.3;0;0;987.5;4;0;-;-;-
MAG;2015012022;6.3;0;0;987.6;4;0;-;-;-
MAG;2015012023;6.0;0;0;987.6;4;0;-;-;-
MAG;2015012100;5.8;0;0;987.6;4;0;-;-;-
MAG;2015012101;5.5;0;0;987.7;4;0;-;-;-
MAG;2015012102;5.4;0;0;987.7;4;0;-;-;-
MAG;2015012103;5.3;0;0;987.5;4;0;-;-;-
MAG;2015012104;5.3;0;0;987.4;4;0;-;-;-
MAG;2015012105;5.3;0;0;987.5;4;0;-;-;-
MAG;2015012106;5.4;0;0;987.7;4;0;-;-;-
MAG;2015012107;5.5;0;0;987.8;4;0;-;-;-
MAG;2015012108;5.8;0;0;987.8;4;0;-;-;-
MAG;2015012109;5.9;0;0;988.1;4;0;-;-;-
MAG;2015012110;6.3;0;0;988.4;4;0;-;-;-
MAG;2015012111;6.7;0;0;988.2;4;0;-;-;-
MAG;2015012112;6.5;0;0;987.8;4;0;-;-;-
MAG;2015012113;6.3;0;0;987.5;4;0;-;-;-
MAG;2015012114;6.3;0;0;987.3;4;0;-;-;-
MAG;2015012115;6.3;0;0;987.3;4;0;-;-;-
MAG;2015012116;6.2;0;0;987.3;4;0;-;-;-
MAG;2015012117;6.1;0;0;987.4;4;0;-;-;-
MAG;2015012118;6.1;0;0;987.6;4;0;-;-;-
MAG;2015012119;6.1;0;0;987.8;4;0;-;-;-
MAG;2015012120;6.0;0;0;988.0;4;0;-;-;-
MAG;2015012121;6.0;0;0;988.1;4;0;-;-;-
MAG;2015012122;6.0;0;0;988.2;4;0;-;-;-
MAG;2015012123;6.0;0;0;987.9;4;0;-;-;-
MAG;2015012200;6.0;0;0;987.9;4;0;-;-;-
MAG;2015012201;6.0;0;0;988.0;4;0;-;-;-
MAG;2015012202;6.0;0;0;988.1;4;0;-;-;-
MAG;2015012203;6.0;0;0;988.0;4;0;-;-;-
MAG;2015012204;6.0;0;0;987.8;4;0;-;-;-
MAG;2015012205;6.0;0;0;987.9;4;0;-;-;-
MAG;2015012206;6.0;0;0;988.3;4;0;-;-;-
MAG;2015012207;6.1;0;0;988.6;4;0;-;-;-
MAG;2015012208;6.1;0;0;989.0;4;0;-;-;-
MAG;2015012209;6.1;0;0;989.5;4;0;-;-;-
MAG;2015012210;6.2;0;0;989.9;4;0;-;-;-
MAG;2015012211;6.3;0;0;989.8;4;0;-;-;-
MAG;2015012212;6.5;0;0;989.2;4;0;-;-;-
MAG;2015012213;6.8;0;0;988.7;4;0;-;-;-
MAG;2015012214;6.8;0;0;988.4;4;0;-;-;-
MAG;2015012215;6.8;0;0;988.0;4;0;-;-;-
MAG;2015012216;6.6;0;0;987.8;4;0;-;-;-
MAG;2015012217;6.4;0;0;987.9;4;0;-;-;-
MAG;2015012218;6.3;0;0;988.4;4;0;-;-;-
MAG;2015012219;6.2;0;0;988.4;4;0;-;-;-
MAG;2015012220;6.2;0;0;988.3;4;0;-;-;-
MAG;2015012221;5.9;0;0;988.3;4;0;-;-;-
MAG;2015012222;5.8;0;0;988.2;4;0;-;-;-
MAG;2015012223;5.4;0;0;988.0;4;0;-;-;-
MAG;2015012300;5.2;0;0;987.8;4;0;-;-;-
MAG;2015012301;5.3;0;0;987.3;4;0;-;-;-
MAG;2015012302;5.2;0;0;986.8;4;0;-;-;-
MAG;2015012303;5.3;0;0;986.0;4;0;-;-;-
MAG;2015012304;5.0;0;0;985.9;4;0;-;-;-
MAG;2015012305;5.2;0;0;986.0;4;0;-;-;-
MAG;2015012306;5.5;0;0;986.3;4;0;-;-;-
MAG;2015012307;5.3;0;0;986.3;4;0;-;-;-
MAG;2015012308;5.5;0;0;986.6;4;0;-;-;-
MAG;2015012309;6.1;0;0;986.8;4;0;-;-;-
MAG;2015012310;6.5;0;0;986.6;4;0;-;-;-
MAG;2015012311;6.6;0;0;986.1;4;0;-;-;-
MAG;2015012312;6.3;0;0;985.4;4;0;-;-;-
MAG;2015012313;5.8;0;0;985.0;4;0;-;-;-
MAG;2015012314;5.1;0;0;985.2;4;0;-;-;-
MAG;2015012315;4.9;0;0;985.8;4;0;-;-;-
MAG;2015012316;4.8;0;0;986.6;4;0;-;-;-
MAG;2015012317;4.8;0;0;987.4;4;0;-;-;-
MAG;2015012318;4.8;0;0;988.2;4;0;-;-;-
MAG;2015012319;4.7;0;0;988.7;4;0;-;-;-
MAG;2015012320;4.9;0;0;989.0;4;0;-;-;-
MAG;2015012321;4.9;0;0;989.2;4;0;-;-;-
MAG;2015012322;4.9;0;0;989.4;4;0;-;-;-
MAG;2015012323;4.7;0;0;989.5;4;0;-;-;-
MAG;2015012400;4.6;0;0;989.3;4;0;-;-;-
MAG;2015012401;4.5;0;0;989.2;4;0;-;-;-
MAG;2015012402;4.6;0;0;989.1;4;0;-;-;-
MAG;2015012403;4.6;0;0;988.8;4;0;-;-;-
MAG;2015012404;4.7;0;0;988.7;4;0;-;-;-
MAG;2015012405;4.6;0;0;988.5;4;0;-;-;-
MAG;2015012406;4.6;0;0;988.7;4;0;-;-;-
MAG;2015012407;4.3;0;0;988.8;4;0;-;-;-
MAG;2015012408;4.6;0;0;988.9;4;0;-;-;-
MAG;2015012409;4.5;0;0;988.9;4;0;-;-;-
MAG;2015012410;4.3;0;0;988.6;4;0;-;-;-
MAG;2015012411;4.3;0;0;987.5;4;0;-;-;-
MAG;2015012412;4.8;0;0;986.2;4;0;-;-;-
MAG;2015012413;5.5;0;0;985.2;4;0;-;-;-
MAG;2015012414;5.7;0;0;984.7;4;0;-;-;-
MAG;2015012415;5.4;0;0;984.7;4;0;-;-;-
MAG;2015012416;2.6;0;0;984.8;4;0;-;-;-
MAG;2015012417;2.2;0;0;986.0;4;0;-;-;-
MAG;2015012418;2.3;0;0;987.7;4;0;-;-;-
MAG;2015012419;2.8;0;0;988.7;4;0;-;-;-
MAG;2015012420;2.8;0;0;989.4;4;0;-;-;-
MAG;2015012421;2.9;0;0;990.3;4;0;-;-;-
MAG;2015012422;2.9;0;0;990.5;4;0;-;-;-
MAG;2015012423;3.0;0;0;990.5;4;0;-;-;-
MAG;2015012500;3.1;0;0;990.5;4;0;-;-;-
MAG;2015012501;3.0;0;0;990.8;4;0;-;-;-
MAG;2015012502;3.0;0;0;990.9;4;0;-;-;-
MAG;2015012503;3.0;0;0;991.3;4;0;-;-;-
MAG;2015012504;2.9;0;0;991.7;4;0;-;-;-
MAG;2015012505;2.8;0;0;992.1;4;0;-;-;-
MAG;2015012506;2.5;0;0;993.1;4;0;-;-;-
MAG;2015012507;2.5;0;0;994.1;4;0;-;-;-
MAG;2015012508;2.7;0;0;995.0;4;0;-;-;-
MAG;2015012509;2.8;0;0;995.6;4;0;-;-;-
MAG;2015012510;2.5;0;0;996.0;4;0;-;-;-
MAG;2015012511;2.6;0;0;996.1;4;0;-;-;-
MAG;2015012512;2.4;0;0;996.0;4;0;-;-;-
MAG;2015012513;2.2;0;0;995.7;4;0;-;-;-
MAG;2015012514;2.1;0;0;995.9;4;0;-;-;-
MAG;2015012515;2.2;0;0;996.3;4;0;-;-;-
MAG;2015012516;2.1;0;0;996.7;4;0;-;-;-
MAG;2015012517;2.1;0;0;997.4;4;0;-;-;-
MAG;2015012518;2.1;0;0;998.3;4;0;-;-;-
